#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2019-11-16-20-11-07
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	set[enum]	string	string	set[string]	vector[string]	vector[string]	vector[string]	vector[string]
1566626452.568034	CerkZA4ceLCJzkbIH1	192.168.134.129	26380	34.200.30.249	80	1	GET	wright.edu	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	229	307	Temporary Redirect	-	-	-	(empty)	-	-	-	-	-	FsLyS84MMYi7ddTVtb	text/html
1566626622.270129	CaM92t2X1zaKg1xrci	192.168.134.131	34911	117.78.32.18	80	1	GET	alog.cnfol.com	/test.gif?s=en-us|2|'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'|Chrome 78.0.3904.97|0|Other|1920*1080|96.253.26.224|UNITED STATES|0|http://www.cnfol.com/|0|0|157409442280227804|t=0.9903604250605422	http://fenxi.3g.cnfol.com/Count.html	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1566626622.313667	C3VoRMmmvSZ0V4NBc	192.168.134.131	34912	203.119.129.115	80	1	GET	q14.cnzz.com	/stat.htm?id=1253240157&r=&lg=en-us&ntime=none&cnzz_eid=1085703962-1574090441-&showp=1920x1080&p=http://www.cnfol.com/&t=\xe4\xb8\xad\xe9\x87\x91\xe5\x9c\xa8\xe7\xba\xbf\xe9\xa6\x96\xe9\xa1\xb5\xef\xbc\x9a\xe8\xb4\xa2\xe7\xbb\x8f _ \xe8\x82\xa1\xe7\xa5\xa8 _ \xe8\xaf\x81\xe5\x88\xb8 _ \xe9\x87\x91\xe8\x9e\x8d _ \xe8\xb4\xa2\xe7\xbb\x8f\xe5\x8d\x9a\xe5\xae\xa2&umuuid=16e7f56be74316-055e70cb72e1a5-12141f37-1fa400-16e7f56be752c7&h=1&rnd=2143460491	http://www.cnfol.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2	200	OK	-	-	-	(empty)	-	-	-	-	-	FisKXY2TRpuRn2cqp5	-
1566626622.316110	CDM5JP3obz1Aq9ymz3	192.168.134.131	34913	203.119.129.115	80	1	GET	q14.cnzz.com	/stat.htm?id=1253241311&r=http://www.cnfol.com/&lg=en-us&ntime=none&cnzz_eid=784965863-1574090042-http://www.cnfol.com/&showp=1920x1080&p=http://fenxi.3g.cnfol.com/Count.html&t=\xe6\xb8\xa0\xe9\x81\x93&umuuid=16e7f56be74316-055e70cb72e1a5-12141f37-1fa400-16e7f56be752c7&h=1&rnd=705876237	http://fenxi.3g.cnfol.com/Count.html	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2	200	OK	-	-	-	(empty)	-	-	-	-	-	Fvebmc2Pbpg6Ihae9j	-
1566626622.703063	CzkWY2fKTbYTYJL2h	192.168.134.131	34922	205.204.101.182	80	1	GET	cnzz.mmstat.com	/9.gif?abc=1&rnd=268085589	http://fenxi.3g.cnfol.com/Count.html	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	43	302	Found	-	-	-	(empty)	-	-	-	-	-	F6jMLt2Cm6sl1Oaqib	image/gif
1566626621.580756	CClIu73a6lWZVcGK57	192.168.134.131	34901	211.88.112.61	80	1	GET	www.beian.gov.cn	/file/ghs.png	http://www.cnfol.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	19256	200	OK	-	-	-	(empty)	-	-	-	-	-	FCyENm3A2BfOO7QzVa	image/png
1566626622.638574	CkW1Ee1GK4ODk7Ixul	192.168.134.131	34920	122.224.234.205	80	1	GET	icon.szfw.org	/pinpaigw.png	http://www.cnfol.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	182	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FI05oJ1sRZgjXe4FP5	text/html
1566626622.785584	CTNLT81cYYuxxSo3Eb	192.168.134.132	32836	200.144.248.41	80	1	GET	usp.br	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	82	200	OK	-	-	-	(empty)	-	-	-	-	-	FPDgNE1nzP8hEj4944	text/html
1566626622.680230	CHF6ty49eSZFiq3i1	192.168.134.131	34919	123.125.115.177	80	1	GET	ers.baidu.com	/app/s.js?siteId=30823&goTop=1	http://www.cnfol.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	14839	200	OK	-	-	-	(empty)	-	-	-	-	-	FpA5qG3Jp7aDtFCBhf	application/javascript
1566626623.122144	CUjfyk2x7e6Xn4vG0d	192.168.134.131	34923	1.31.128.218	80	1	GET	app.cnfol.com	/img_new/index.php/picture/getautoimgdata/12/1/1?jsoncallback=callback&callback=jQuery16109360507070262758_1574094419571&_=1574094420285	http://www.cnfol.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2661	403	Forbidden	-	-	-	(empty)	-	-	-	-	-	FtodDf1aP6CYflBVD5	text/html
1566626623.275521	CCRe3l0jwNHsacaIe	192.168.134.131	34925	111.206.37.189	80	1	GET	api.share.baidu.com	/s.gif?l=http://www.cnfol.com/	http://www.cnfol.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1566626623.375979	CkkWRE4W0txEW8PQ96	192.168.134.131	34927	106.11.92.15	80	1	GET	pcookie.cnzz.com	/app.gif?&cna=nLdYFjfBpVYCAWD9GuCLFlVQ	http://fenxi.3g.cnfol.com/Count.html	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FeRxiu2SubEhmNYhn2	image/gif
1566626623.130920	CgBQ851rRRtvZ5iS5g	192.168.134.131	34918	123.125.115.177	80	1	GET	ers.baidu.com	/app/s.js?siteId=5460420&goTop=1	http://fenxi.3g.cnfol.com/Count.html	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	14839	200	OK	-	-	-	(empty)	-	-	-	-	-	FB9FIc155TfERFrLZb	application/javascript
1566626624.166759	CR2kTmdMXIFQXVRkk	192.168.134.134	44468	60.199.193.179	80	1	GET	gain.tw	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1566626624.822957	Cvsqvi4nCZ5ceBY804	192.168.134.134	44470	60.199.107.130	80	1	GET	www.sclub.com.tw	/ERR/index.htm	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1143	200	OK	-	-	-	(empty)	-	-	-	-	-	F0yOD027tnTGA07jS9	text/html
1566626625.127470	CWrbUZ1f2hbMtfQARc	192.168.134.134	44471	60.199.107.130	80	1	GET	www.sclub.com.tw	/ERR/images/bg.gif	http://www.sclub.com.tw/ERR/index.htm	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	784	200	OK	-	-	-	(empty)	-	-	-	-	-	FZWq0q3cIgKzrLZBPc	image/gif
1566626625.341987	C6prj61DQfQH3EcTTg	192.168.134.134	44472	60.199.107.130	80	1	GET	www.sclub.com.tw	/ERR/images/info.gif	http://www.sclub.com.tw/ERR/index.htm	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	27521	200	OK	-	-	-	(empty)	-	-	-	-	-	FxxLwh2WIC17zdkOId	image/gif
1566626626.048416	C8QkvA4QrBs7dP24M5	192.168.134.129	26694	104.25.233.6	80	1	GET	visualcapitalist.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	178	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FA0a2x45LEgqSLIZv4	text/html
1566626626.271130	CCBfupgZWnsBa3X4f	192.168.134.133	4136	104.20.199.107	80	1	GET	bible.org	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566626626.264955	CZwOGa3JGV1aXA9Jm7	192.168.134.129	26695	104.25.233.6	80	1	GET	www.visualcapitalist.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	178	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FtURRMwbtcZ2TCBe	text/html
1566626630.214398	CvOROO3sPHbIQAok29	192.168.134.130	40330	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	FG7fw22ndfl4rLHHpg	text/plain	FAVdKeiAGs5e7hIwf	text/html
1566626631.789958	CpuswL2sR2nJgbQEB9	192.168.134.134	44474	13.53.47.159	80	1	GET	aljazeera.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	150	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FV9sCO1pGhyJFpkLv4	text/html
1566626632.581214	CP4Iyv1WH7UUIWGOTc	192.168.134.129	26713	199.115.111.134	80	1	GET	parallels.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	185	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FY1txs3fghylwwmYi	text/html
1566626634.682661	CoTLYidbU1Wpz3iWj	192.168.134.131	34932	193.218.202.89	80	1	GET	merkur.de	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	229	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	F5AyxmcSpfSLi2Ah	text/html
1566626635.311074	CvF7kY1jeZwd0Lv1Ec	192.168.134.131	34933	193.218.202.89	80	1	GET	www.merkur.de	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566626637.767696	CWDzwA1l9QNPNYHcXe	192.168.134.135	41332	151.101.66.114	80	1	GET	spreadshirt.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566626640.292314	CQdkC63rSd8ndTxTY6	192.168.134.130	40331	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	FYt8DE1HiCqCvLp544	text/plain	Fg6Not1kevzFpV6mIi	text/html
1566626648.188097	CUk7Xa1XCoTCDhQfQ1	192.168.134.134	44544	192.104.183.109	80	1	GET	roanoke.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3202	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FzrqA33uOtkN6nL66c	text/html
1566626650.384184	CthCOmI7Nqvxq9cVe	192.168.134.130	40332	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	F4Y9lxZYmkIr4QEY	text/plain	FqU1od137HPwBBqPC5	text/html
1566626652.941294	Cwnbji1Zhhzwc5Nedb	192.168.134.131	35054	212.97.32.174	80	1	GET	blastingnews.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	169	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	Fusxlp2UocS2vg7wfl	text/html
1566626653.174764	CVmbGD2p9JcsZGQd09	192.168.134.131	35055	212.97.32.174	80	1	GET	www.blastingnews.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	169	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	F5dtkG3Y7Y2wvH8iqf	text/html
1566626654.383053	C2PHgnc5EbBD0F2Th	192.168.134.129	26737	104.65.39.149	80	1	GET	oscars.org	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566626655.181421	C3raqA1lYG4Ldbb3Ye	192.168.134.130	40333	23.221.210.106	80	1	GET	music.apple.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	163	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	FEeOW64qR4PROKYEc3	text/html
1566626656.712045	Cd5XQMsS2xufAqRwk	192.168.134.134	44624	104.124.105.192	80	1	GET	ctldl.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?abc0b647de5f8f63	-	Microsoft-CryptoAPI/10.0	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1566626658.061479	C5Jvop2cQykwdtE3d9	192.168.134.132	32844	45.32.182.96	80	1	GET	essay4me.org	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	178	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FG1Wft19LXZ0x0bq3e	text/html
1566626660.229198	CDRZe31yWzqayMLZBg	192.168.134.133	4189	61.135.198.147	80	1	GET	bjnews.com.cn	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	178	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FsZeeI3rKLsAfcCMM9	text/html
1566626660.471728	CPPFDU1MX7SxQqwppc	192.168.134.130	40345	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	FuhNvp4xc89THi8zr5	text/plain	FhB5gS3qYeyfR5ZJL5	text/html
1566626662.104537	Cem1Ow3ntlHf5PK6qa	192.168.134.133	4191	61.184.215.228	80	1	GET	www.bjnews.com.cn	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	38075	200	OK	-	-	-	(empty)	-	-	-	-	-	FcRvgn3Z78azmLHr7h	text/html
1566626663.498598	C3CDs8bpECvmu7KLg	192.168.134.133	4193	61.184.215.224	80	1	GET	img.tbnimg.com	/v5/wljb.gif	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3004	200	OK	-	-	-	(empty)	-	-	-	-	-	Fq3Ux61BhYCyVtsEt8	image/gif
1566626663.537671	Czh6I51EDEEF9bDqcb	192.168.134.133	4195	61.184.215.224	80	1	GET	img.tbnimg.com	/v5/bwwx_code1.jpg	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	8599	200	OK	-	-	-	(empty)	-	-	-	-	-	FjzXV025F1gxTANOjj	image/jpeg
1566626663.802788	Czh6I51EDEEF9bDqcb	192.168.134.133	4195	61.184.215.224	80	2	GET	img.tbnimg.com	/v5/fqqgg_news.jpg	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	7388	200	OK	-	-	-	(empty)	-	-	-	-	-	Fo6PwW3l9T3y31Tpa1	image/jpeg
1566626663.821104	CcylPJ2Lg5loCkSio9	192.168.134.133	4196	61.184.215.229	80	1	GET	ad.bjnews.com.cn	/js/adservice.js	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	802	200	OK	-	-	-	(empty)	-	-	-	-	-	Fnvfk60aZNbjyW8ve	text/plain
1566626663.813574	C5uEcRiRUejdkI1Yc	192.168.134.133	4197	61.184.215.230	80	1	GET	static.bjnews.com.cn	/www/v5/css/index_3.css	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	26218	200	OK	-	-	-	(empty)	-	-	-	-	-	FJ19zW3QBMZZl1qVYb	text/plain
1566626665.045190	CwKIqw10N1CKQ4RPak	192.168.134.133	4200	61.184.215.230	80	1	GET	static.bjnews.com.cn	/www/v5/js/index_4.js	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	13329	200	OK	-	-	-	(empty)	-	-	-	-	-	FCF57ky2uZ82g5mL3	text/plain
1566626664.880518	C5uEcRiRUejdkI1Yc	192.168.134.133	4197	61.184.215.230	80	2	GET	static.bjnews.com.cn	/www/v5/js/jquery-3.3.1.min.js	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	86927	200	OK	-	-	-	(empty)	-	-	-	-	-	FAxGsdNu7eA0z8al8	text/plain
1566626665.161633	Cdw77z1fpvwijAavTe	192.168.134.133	4202	61.184.215.224	80	1	GET	img.tbnimg.com	/v5/Correct1.jpg	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	6454	200	OK	-	-	-	(empty)	-	-	-	-	-	F4TQKQaRHs9trMrQk	image/jpeg
1566626665.234525	CF8S751IPmANGgQFl	192.168.134.133	4206	61.184.215.229	80	1	GET	p3.tbnimg.com	/2018/07/16/dX1DjbDn.jpg	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	8735	200	OK	-	-	-	(empty)	-	-	-	-	-	FTQSPM3IPdtOCvxUZ1	image/jpeg
1566626665.235706	Cjo4Hd3tOTozHmcc76	192.168.134.133	4205	61.184.215.229	80	1	GET	p3.tbnimg.com	/2018/08/12/NNILl8tA.jpg	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2904	200	OK	-	-	-	(empty)	-	-	-	-	-	FthziSYGq9ecXB9ae	image/jpeg
1566626665.343327	CB5crF49TzvP8tLY25	192.168.134.133	4207	61.184.215.229	80	1	GET	p3.tbnimg.com	/2018/10/12/b5u1qtcb.jpg	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	6965	200	OK	-	-	-	(empty)	-	-	-	-	-	Ft82TG30dK5dtlE824	image/jpeg
1566626665.451197	Cdw77z1fpvwijAavTe	192.168.134.133	4202	61.184.215.224	80	2	GET	img.tbnimg.com	/v5/xjbszb_code.jpg	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	6133	200	OK	-	-	-	(empty)	-	-	-	-	-	FGgKD3fFPitw2GTs3	image/jpeg
1566626665.494139	CIvub63OSnKojwoW07	192.168.134.133	4201	61.184.215.229	80	1	GET	ad.bjnews.com.cn	/html/ad_3.html	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	299	200	OK	-	-	-	(empty)	-	-	-	-	-	FFgouh4L6jyWcrNCI4	text/html
1566626665.557005	CEuATd2h1YA0Kn8r7b	192.168.134.133	4208	61.184.215.224	80	1	GET	img.tbnimg.com	/v5/v5_bt3.png	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4192	200	OK	-	-	-	(empty)	-	-	-	-	-	FEHVWJ2D01wacQr424	image/png
1566626665.162125	Cazg5n4Ud7aUBcJzt7	192.168.134.133	4203	61.184.215.224	80	1	GET	img.tbnimg.com	/v5/xjbnews_code.jpg	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	55365	200	OK	-	-	-	(empty)	-	-	-	-	-	FKDwjt2dYqmIkyoV43	image/jpeg
1566626665.710846	Cdw77z1fpvwijAavTe	192.168.134.133	4202	61.184.215.224	80	3	GET	img.tbnimg.com	/v5/v5_bt1.png	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4031	200	OK	-	-	-	(empty)	-	-	-	-	-	F8yHLckMdqarT9m0a	image/png
1566626665.754708	C8zVHy3x0yY0AkqP15	192.168.134.133	4212	61.184.215.224	80	1	GET	img.tbnimg.com	/v5/v5_bt4.png	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4948	200	OK	-	-	-	(empty)	-	-	-	-	-	Fr3X0o2ceHlKAH0Xq9	image/png
1566626665.754095	Cp5VW11SDB2WKwcrxg	192.168.134.133	4210	61.184.215.224	80	1	GET	img.tbnimg.com	/v5/v5_bt2.png	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4730	200	OK	-	-	-	(empty)	-	-	-	-	-	FWZiUi4ObmAYtE2kBi	image/png
1566626665.759983	CoBuRo2zv10ye66h9b	192.168.134.133	4211	61.184.215.229	80	1	GET	ad.bjnews.com.cn	/html/ad_12.html	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	297	200	OK	-	-	-	(empty)	-	-	-	-	-	FamQJ2sqZW7tb3sJ4	text/html
1566626665.964874	Cdw77z1fpvwijAavTe	192.168.134.133	4202	61.184.215.224	80	4	GET	img.tbnimg.com	/v5/ajax-loader.gif	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2659	200	OK	-	-	-	(empty)	-	-	-	-	-	F9AooXV8Mu3Uc71G2	image/gif
1566626665.909899	Cazg5n4Ud7aUBcJzt7	192.168.134.133	4203	61.184.215.224	80	2	GET	img.tbnimg.com	/v5/layer_bg2.png	http://static.bjnews.com.cn/www/v5/css/index_3.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3906	200	OK	-	-	-	(empty)	-	-	-	-	-	FzwhRt3NeoyQNfzoPe	image/png
1566626666.111691	CVqhsh1fKvSD52fGRe	192.168.134.133	4218	61.184.215.228	80	1	GET	www.bjnews.com.cn	/webapi/topimg?t=0.5541656729658493&cb=jQuery331044775410404736404_1574094466981&_=1574094466982	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1559	200	OK	-	-	-	(empty)	-	-	-	-	-	FY0trj3E7NAEWtgHme	text/plain
1566626666.163635	C8T1rz10wVfxrcsngk	192.168.134.133	4220	61.184.215.228	80	1	GET	www.bjnews.com.cn	/webapi/hotlist?page=1&t=0.6637663052263698&callback_gethotlist=jQuery331044775410404736404_1574094466983&_=1574094466984	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	10727	200	OK	-	-	-	(empty)	-	-	-	-	-	FiTYQ8fpZwwQBLin6	text/plain
1566626666.203633	CNbIyJCA0L0EP7Zwc	192.168.134.133	4223	61.184.215.223	80	1	GET	p2.tbnimg.com	/2018/07/23/EeiWeDEq.jpg	http://www.bjnews.com.cn/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	7515	200	OK	-	-	-	(empty)	-	-	-	-	-	F1EFzq1x45VKCZILth	image/jpeg
1566626666.036163	CB5crF49TzvP8tLY25	192.168.134.133	4207	61.184.215.229	80	2	GET	p3.tbnimg.com	/2019/04/30/A8mTBQFT.jpg	http://ad.bjnews.com.cn/html/ad_12.html	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	38854	200	OK	-	-	-	(empty)	-	-	-	-	-	FvM3Y58Puj224iFn	image/jpeg
